device_id,persona,home_lat,home_lon,dist_to_STR001_m,dist_to_STR002_m,dist_to_STR003_m,nearest_store_id,nearest_store_name,distance_to_nearest_store_m
b868a36c-f84a-4aef-8f99-3dbfcf8f57a1,Resident,21.159973,79.073025,1324.0,1525.8,6804.1,STR001,Store A - Sitabuldi,1324.0
b86fe71e-83e7-4f33-bde8-09d950287d70,Resident,21.139378,79.063984,2038.1,2592.3,4398.1,STR001,Store A - Sitabuldi,2038.1
b9333a10-f6d6-40cd-b340-6a837dfd2e78,Resident,21.139407,79.064023,2032.9,2587.1,4401.7,STR001,Store A - Sitabuldi,2032.9
b940fa41-13a4-4a3e-a6b1-5ce5c50600c8,Commuter,21.168689,79.105316,3348.1,2807.4,8968.0,STR002,Store B - Civil Lines,2807.4
b9a1bac3-9942-40fa-9eb5-a49c8426a3fa,Commuter,21.168688,79.105326,3348.9,2808.2,8968.5,STR002,Store B - Civil Lines,2808.2
b9cfc645-515b-4b94-b204-c85092268557,Shopper,21.159989,79.073005,1326.6,1528.5,6805.4,STR001,Store A - Sitabuldi,1326.6
ba1f4bc0-d016-474d-a8e9-0fd3b1393d6d,Commuter,21.139407,79.063998,2035.0,2589.3,4401.5,STR001,Store A - Sitabuldi,2035.0
baffa64d-1656-466e-a15a-1e421db30cf6,Commuter,21.160011,79.073003,1328.7,1530.1,6807.8,STR001,Store A - Sitabuldi,1328.7
bba1495b-72d7-4a86-bb45-10fdf3d11bd4,Shopper,21.168711,79.105315,3349.6,2809.0,8970.1,STR002,Store B - Civil Lines,2809.0
bc04d3c6-92c2-43ba-b747-4c645a16b4db,Resident,21.16869,79.105267,3344.3,2803.7,8965.5,STR002,Store B - Civil Lines,2803.7
bcadc545-5a02-4875-b76b-60a138b95747,Resident,21.1394,79.063995,2035.8,2590.0,4400.6,STR001,Store A - Sitabuldi,2035.8
bde7f2c3-e1c7-4410-9caa-f1400ac5173d,Resident,21.139383,79.063996,2036.8,2591.0,4398.8,STR001,Store A - Sitabuldi,2036.8
bf881174-d769-4b57-98b3-cc5714f9f1c1,Resident,21.160007,79.072999,1328.6,1530.2,6807.4,STR001,Store A - Sitabuldi,1328.6
bfd08b2a-7e0a-40b3-9ae9-f6515c0b35d6,Shopper,21.168685,79.105315,3347.8,2807.1,8967.7,STR002,Store B - Civil Lines,2807.1
bffb2007-9fda-4955-b449-65abdfdffbba,Resident,21.168694,79.105295,3346.9,2806.3,8967.5,STR002,Store B - Civil Lines,2806.3
c085434a-91a4-4630-a54d-a109a3c226f1,Resident,21.160011,79.073005,1328.6,1529.9,6807.9,STR001,Store A - Sitabuldi,1328.6
c08d0131-9a87-4cda-805a-9f6b28280d1b,Resident,21.139395,79.063988,2036.7,2591.0,4400.0,STR001,Store A - Sitabuldi,2036.7
c09fed71-eca7-4c0b-a9fa-7ad749d2d598,Commuter,21.13939,79.063986,2037.1,2591.4,4399.5,STR001,Store A - Sitabuldi,2037.1
c252f393-eede-41c5-9235-f5edbcda88c2,Shopper,21.139386,79.063997,2036.5,2590.7,4399.1,STR001,Store A - Sitabuldi,2036.5
c276cae0-efa2-4704-9de5-6f678953a712,Shopper,21.16869,79.10529,3346.1,2805.5,8966.7,STR002,Store B - Civil Lines,2805.5
c279c32e-d94a-474f-8912-b6274bce473e,Shopper,21.168703,79.105307,3348.5,2807.8,8969.0,STR002,Store B - Civil Lines,2807.8
c2a28b50-8c00-4a7f-ada4-cda5e97a33af,Resident,21.168689,79.105299,3346.8,2806.1,8967.2,STR002,Store B - Civil Lines,2806.1
c3dba69c-83f4-4dd9-92c9-0da61eb416eb,Shopper,21.139394,79.063992,2036.4,2590.7,4399.9,STR001,Store A - Sitabuldi,2036.4
c511a869-c3ef-4ce4-80ce-a4e5775e8549,Commuter,21.159976,79.073,1325.7,1528.1,6804.0,STR001,Store A - Sitabuldi,1325.7
c53ef353-6a92-4176-95c2-96d405b49ad5,Commuter,21.168713,79.105295,3348.2,2807.6,8969.2,STR002,Store B - Civil Lines,2807.6
c5950915-e56d-4c3a-8740-7f66e0e56406,Resident,21.168695,79.105286,3346.1,2805.5,8967.0,STR002,Store B - Civil Lines,2805.5
c5cb63dc-7a8e-42c6-908a-63fe75fce0c3,Commuter,21.168686,79.105306,3347.2,2806.6,8967.3,STR002,Store B - Civil Lines,2806.6
c69bd885-153a-4946-bfc6-30b598b7c358,Commuter,21.168685,79.105273,3344.4,2803.8,8965.4,STR002,Store B - Civil Lines,2803.8
c8348638-c1d0-4659-9c6e-7870b1fef382,Commuter,21.139381,79.06398,2038.2,2592.4,4398.4,STR001,Store A - Sitabuldi,2038.2
c93b6937-0b98-47a4-bca8-faca803d806d,Resident,21.159997,79.073004,1327.4,1529.1,6806.3,STR001,Store A - Sitabuldi,1327.4
cac8bb9c-1e26-4489-a1ea-c92de9ae6892,Shopper,21.168688,79.105301,3346.9,2806.2,8967.2,STR002,Store B - Civil Lines,2806.2
cb402bbb-6f1c-453c-98af-87c08b714573,Commuter,21.160005,79.072996,1328.7,1530.4,6807.1,STR001,Store A - Sitabuldi,1328.7
cbcb6cf4-0c93-4a14-97c6-6a68be240df9,Resident,21.139408,79.064006,2034.3,2588.6,4401.7,STR001,Store A - Sitabuldi,2034.3
cbceee9f-3e05-4623-b809-cb27bde8b5a6,Resident,21.160014,79.073015,1328.3,1529.2,6808.4,STR001,Store A - Sitabuldi,1328.3
cc403a48-34d1-47a3-bc3e-87645d64d00e,Resident,21.139416,79.063999,2034.4,2588.8,4402.4,STR001,Store A - Sitabuldi,2034.4
cd0cf76a-5722-43a9-ab8f-06df3e995cac,Commuter,21.168708,79.105308,3348.9,2808.3,8969.5,STR002,Store B - Civil Lines,2808.3
cdebc422-45a0-47a4-8ccb-451354df12b6,Shopper,21.168713,79.105343,3352.0,2811.3,8971.8,STR002,Store B - Civil Lines,2811.3
ce1eecc4-72ce-44f5-bbfd-d7c4a01165af,Resident,21.168683,79.105305,3346.9,2806.2,8966.9,STR002,Store B - Civil Lines,2806.2
ce6b3c0d-2181-44ac-b1c2-742a13e9950f,Commuter,21.139399,79.063982,2037.0,2591.3,4400.4,STR001,Store A - Sitabuldi,2037.0
ce7c31a7-5b7b-463c-b93f-5339d6382bb7,Resident,21.139388,79.063991,2036.8,2591.1,4399.3,STR001,Store A - Sitabuldi,2036.8
ce95eaab-b25f-4916-a1e4-ea3e24f9fa51,Shopper,21.139401,79.064006,2034.8,2589.0,4400.8,STR001,Store A - Sitabuldi,2034.8
cea7a056-de21-4d2a-8d14-924574958fb6,Resident,21.139403,79.06402,2033.4,2587.6,4401.2,STR001,Store A - Sitabuldi,2033.4
cefe1be0-9ba8-496f-abdc-060a7df50ed0,Commuter,21.160002,79.072993,1328.6,1530.4,6806.7,STR001,Store A - Sitabuldi,1328.6
cf20c36f-dc19-426d-993d-6ab09c589f17,Shopper,21.168709,79.105293,3347.7,2807.2,8968.8,STR002,Store B - Civil Lines,2807.2
cf2b2119-6734-458a-9f05-a8378083bdfe,Resident,21.168689,79.105321,3348.6,2807.9,8968.4,STR002,Store B - Civil Lines,2807.9
cfb31af7-fdbc-4f0c-be2f-72d805f240ca,Resident,21.168731,79.105279,3348.1,2807.7,8970.0,STR002,Store B - Civil Lines,2807.7
d019572e-9222-4dda-9e6c-708c3fde4f5d,Resident,21.168702,79.105319,3349.3,2808.7,8969.5,STR002,Store B - Civil Lines,2808.7
d02f0d33-31f2-48cd-b08b-e004b0809bb7,Commuter,21.160015,79.072997,1329.5,1530.9,6808.1,STR001,Store A - Sitabuldi,1329.5
d26b83ab-a6d9-4937-aca9-2b806da180f5,Commuter,21.168696,79.10531,3348.1,2807.5,8968.4,STR002,Store B - Civil Lines,2807.5
d29b8b11-f102-4ff2-93d4-a8ba36a30d21,Commuter,21.168706,79.105308,3348.7,2808.1,8969.3,STR002,Store B - Civil Lines,2808.1
d37e5057-0af3-4e42-99c9-5b6f44f183eb,Shopper,21.139413,79.06404,2031.1,2585.4,4402.6,STR001,Store A - Sitabuldi,2031.1
d3944839-d66e-450e-9241-8875551bd25c,Shopper,21.16001,79.07299,1329.4,1531.1,6807.5,STR001,Store A - Sitabuldi,1329.4
d3b1713c-d9ff-41ac-aa3a-58f2f7aeb301,Commuter,21.168687,79.105325,3348.8,2808.1,8968.4,STR002,Store B - Civil Lines,2808.1
d43707a7-a9bf-40d1-986c-460363afdfeb,Resident,21.160014,79.073006,1328.8,1530.0,6808.2,STR001,Store A - Sitabuldi,1328.8
d47cca7d-9941-47eb-8256-1e1d8a572b22,Resident,21.159988,79.072996,1327.0,1529.2,6805.2,STR001,Store A - Sitabuldi,1327.0
d62b3419-434f-440c-8fa2-c5f8f26f2199,Shopper,21.159993,79.073029,1325.6,1526.7,6806.4,STR001,Store A - Sitabuldi,1325.6
d68e7eac-e2ec-48b6-938d-50e0cf2b66bd,Commuter,21.168689,79.105299,3346.8,2806.1,8967.1,STR002,Store B - Civil Lines,2806.1
d6c0348c-aa98-45ed-aca3-d64b55891470,Shopper,21.139395,79.064003,2035.4,2589.6,4400.2,STR001,Store A - Sitabuldi,2035.4
d799fef0-6d2c-4c90-a9d7-fa8f6503e713,Commuter,21.139381,79.063978,2038.4,2592.6,4398.3,STR001,Store A - Sitabuldi,2038.4
d9402c9d-c0e0-4af5-a36b-7a8cf90f3c30,Commuter,21.139412,79.06397,2037.1,2591.5,4401.7,STR001,Store A - Sitabuldi,2037.1
d95a9927-29cd-49a0-a3ab-48509733806e,Commuter,21.159979,79.072989,1326.6,1529.2,6804.1,STR001,Store A - Sitabuldi,1326.6
d9c3e664-9ec7-4cfd-9a10-17998ef540b1,Resident,21.13942,79.064026,2031.8,2586.1,4403.2,STR001,Store A - Sitabuldi,2031.8
db05c612-0a44-4e82-9711-0dc9f4d6cc30,Commuter,21.159999,79.07299,1328.4,1530.4,6806.3,STR001,Store A - Sitabuldi,1328.4
db3d2f2b-b754-476d-a3b0-8d46819a1c8d,Resident,21.168723,79.105297,3348.9,2808.5,8970.2,STR002,Store B - Civil Lines,2808.5
dbb202c2-485f-485e-9999-94b15af6db76,Shopper,21.159991,79.073008,1326.7,1528.4,6805.8,STR001,Store A - Sitabuldi,1326.7
dc40ba01-29ec-4e1e-92b3-6f880ddab800,Shopper,21.139413,79.063991,2035.3,2589.6,4402.0,STR001,Store A - Sitabuldi,2035.3
dcbe1014-e763-4c42-8375-fb80d93e4883,Resident,21.159995,79.07299,1328.1,1530.2,6805.9,STR001,Store A - Sitabuldi,1328.1
de9425e8-47f0-45c3-8b3e-f63e9bb1fbb8,Shopper,21.168676,79.105289,3345.1,2804.4,8965.4,STR002,Store B - Civil Lines,2804.4
dee624fb-e9f9-4f79-a540-5fba7799a18c,Shopper,21.139381,79.063987,2037.6,2591.8,4398.4,STR001,Store A - Sitabuldi,2037.6
df803802-e70c-4c12-b187-2de5a1c187bc,Commuter,21.159996,79.072998,1327.6,1529.5,6806.1,STR001,Store A - Sitabuldi,1327.6
df952382-be48-4b64-a708-38e5733ec7e4,Resident,21.139389,79.064022,2034.2,2588.4,4399.6,STR001,Store A - Sitabuldi,2034.2
dfd8b2de-5ea4-42b8-9f3e-2d82b49a0b98,Shopper,21.168704,79.1053,3347.9,2807.4,8968.6,STR002,Store B - Civil Lines,2807.4
dff6f3c6-56ce-4b5a-8e4a-4ef06c784b4f,Commuter,21.139407,79.063994,2035.4,2589.7,4401.4,STR001,Store A - Sitabuldi,2035.4
e0fed223-8018-444f-a36e-78b52fc8dd61,Resident,21.159991,79.073002,1327.0,1528.9,6805.6,STR001,Store A - Sitabuldi,1327.0
e1b24264-7d30-4ac3-9d14-d91c9139f8e1,Shopper,21.159995,79.072996,1327.7,1529.7,6806.0,STR001,Store A - Sitabuldi,1327.7
e26d7c89-4588-4047-ac77-ef8207ea2649,Commuter,21.16869,79.105319,3348.5,2807.8,8968.4,STR002,Store B - Civil Lines,2807.8
e28f5910-9593-4d32-bf8e-8ed023c83d5c,Shopper,21.168708,79.105308,3348.8,2808.2,8969.4,STR002,Store B - Civil Lines,2808.2
e3953bec-8b76-4e6d-b8f4-8f47e16ddfd3,Resident,21.160008,79.072986,1329.4,1531.3,6807.1,STR001,Store A - Sitabuldi,1329.4
e3a27b53-da48-48f5-b2de-a9a742a4ac73,Shopper,21.159993,79.072978,1328.5,1531.0,6805.4,STR001,Store A - Sitabuldi,1328.5
e3baeb69-3535-411a-8942-13fd617e724c,Shopper,21.160025,79.072995,1330.5,1531.7,6809.2,STR001,Store A - Sitabuldi,1330.5
e3d09b43-4e08-48ab-82ea-1dbf35d4c956,Commuter,21.139401,79.06403,2032.7,2586.9,4401.1,STR001,Store A - Sitabuldi,2032.7
e40000f5-588f-4564-98cf-6976e1022fd6,Resident,21.160001,79.07298,1329.1,1531.4,6806.2,STR001,Store A - Sitabuldi,1329.1
e4148d2b-029e-4889-9059-46e350e63a1b,Resident,21.139401,79.064006,2034.8,2589.1,4400.8,STR001,Store A - Sitabuldi,2034.8
e423e830-12a9-455b-bf48-98096deb0bee,Resident,21.139406,79.064025,2032.9,2587.1,4401.6,STR001,Store A - Sitabuldi,2032.9
e4655da2-10a3-4804-a3e3-cf74f10cd632,Commuter,21.168693,79.105307,3347.7,2807.0,8967.9,STR002,Store B - Civil Lines,2807.0
e4ac7d17-c97f-4856-919d-e5b799823882,Resident,21.160017,79.073011,1328.8,1529.8,6808.6,STR001,Store A - Sitabuldi,1328.8
e544bab3-2789-48a7-9b5a-8a5422fb204c,Resident,21.159995,79.072983,1328.4,1530.8,6805.7,STR001,Store A - Sitabuldi,1328.4
e63f50b4-0142-45f2-8f18-035a9e209ae5,Shopper,21.159999,79.072993,1328.3,1530.2,6806.4,STR001,Store A - Sitabuldi,1328.3
e65b9b5d-7c77-4de9-9ac6-51fd0d2167d5,Commuter,21.168718,79.10531,3349.7,2809.1,8970.5,STR002,Store B - Civil Lines,2809.1
e67bd357-be64-436f-8f63-a9a8445a5329,Commuter,21.16,79.073001,1327.9,1529.6,6806.6,STR001,Store A - Sitabuldi,1327.9
e700bbff-3da6-4a67-afe3-5eb201f40a87,Resident,21.168714,79.105285,3347.4,2806.9,8968.8,STR002,Store B - Civil Lines,2806.9
e76504aa-23ba-4147-a6ff-65bfb4f2d8b7,Commuter,21.139369,79.063998,2037.6,2591.7,4397.2,STR001,Store A - Sitabuldi,2037.6
e7f470c5-98cc-43bb-ac4b-b60d408217ef,Commuter,21.160017,79.07301,1328.9,1529.9,6808.7,STR001,Store A - Sitabuldi,1328.9
e832689b-84eb-4bf9-a5c6-b003e871c566,Resident,21.139412,79.063981,2036.2,2590.6,4401.8,STR001,Store A - Sitabuldi,2036.2
e85dae70-20f4-4da6-946a-8d9598585d43,Resident,21.139427,79.063996,2034.0,2588.3,4403.6,STR001,Store A - Sitabuldi,2034.0
e8e2f814-5b45-44ed-841c-c9bc68af9471,Resident,21.139424,79.064009,2033.1,2587.4,4403.4,STR001,Store A - Sitabuldi,2033.1
e8ebc87b-eed7-44b2-a0b5-f2533a95f710,Resident,21.159991,79.072992,1327.5,1529.7,6805.4,STR001,Store A - Sitabuldi,1327.5
e9346f30-6040-4fb5-846a-17148edd4470,Commuter,21.139401,79.063994,2035.8,2590.0,4400.8,STR001,Store A - Sitabuldi,2035.8
e9df70e0-e54e-4f6c-a4e3-85a9c1105306,Resident,21.168723,79.10531,3350.0,2809.5,8971.0,STR002,Store B - Civil Lines,2809.5
ea246a47-5a92-44f4-b55d-e675ca1e7f67,Commuter,21.168711,79.105304,3348.8,2808.2,8969.6,STR002,Store B - Civil Lines,2808.2
eae8dbf4-e63e-451d-b714-66886447fa2c,Resident,21.160004,79.072995,1328.5,1530.3,6806.9,STR001,Store A - Sitabuldi,1328.5
eae93428-5db1-4caf-b2f1-01328d8c74a3,Commuter,21.168686,79.1053,3346.7,2806.1,8967.0,STR002,Store B - Civil Lines,2806.1
eb142da2-88f7-4a4d-8629-59433330dfe8,Commuter,21.168695,79.105296,3347.0,2806.4,8967.6,STR002,Store B - Civil Lines,2806.4
eb4c85d1-9241-4e04-8270-c56436b4da34,Resident,21.168702,79.105287,3346.8,2806.2,8967.8,STR002,Store B - Civil Lines,2806.2
eb82f676-704c-44b0-b72a-7bcba89d0ecc,Commuter,21.159995,79.073001,1327.4,1529.3,6806.1,STR001,Store A - Sitabuldi,1327.4
ebb1494a-7f27-4571-9e75-4b103b47837f,Commuter,21.139409,79.063996,2035.1,2589.4,4401.6,STR001,Store A - Sitabuldi,2035.1
ebd4e1e2-aa5d-4d14-80c4-148103086841,Commuter,21.159993,79.073001,1327.2,1529.2,6805.8,STR001,Store A - Sitabuldi,1327.2
ec09cf83-b151-4ac9-b341-8442d5abbcd5,Shopper,21.160007,79.072982,1329.7,1531.7,6807.0,STR001,Store A - Sitabuldi,1329.7
ed70f606-70b2-4d7a-9757-e609365f4829,Resident,21.168716,79.105303,3349.0,2808.5,8970.0,STR002,Store B - Civil Lines,2808.5
edc0005b-4871-4923-8b02-d174ec2b7a95,Resident,21.168705,79.105298,3347.9,2807.3,8968.7,STR002,Store B - Civil Lines,2807.3
ee576be6-25b0-45f5-a01c-0e7dd4befa5e,Resident,21.168695,79.105283,3345.9,2805.4,8966.9,STR002,Store B - Civil Lines,2805.4
f05cd73b-8584-4b91-93a5-6b0ea970ee52,Shopper,21.159998,79.07298,1328.9,1531.2,6806.0,STR001,Store A - Sitabuldi,1328.9
f0d06cca-5332-4fc5-8514-e054264c5cc8,Resident,21.139401,79.063996,2035.6,2589.9,4400.8,STR001,Store A - Sitabuldi,2035.6
f21f112d-b1e2-4998-a734-23a1d803cc51,Commuter,21.139417,79.064018,2032.8,2587.0,4402.7,STR001,Store A - Sitabuldi,2032.8
f231f0c6-9449-4fae-8eab-b70abbc4ae53,Resident,21.1394,79.063964,2038.4,2592.7,4400.3,STR001,Store A - Sitabuldi,2038.4
f25e087e-6d2e-48e6-aa6d-a7ca98af2f1d,Commuter,21.168682,79.105287,3345.4,2804.7,8965.9,STR002,Store B - Civil Lines,2804.7
f265b06d-e8b2-43a7-9f7e-e5bebd1f3932,Shopper,21.159987,79.073011,1326.1,1527.9,6805.4,STR001,Store A - Sitabuldi,1326.1
f2f5d571-52b9-444d-b6be-1cf4a1b54b85,Resident,21.159991,79.073022,1325.8,1527.2,6806.1,STR001,Store A - Sitabuldi,1325.8
f306397f-1cec-462b-9f8b-46574b3cba81,Commuter,21.139418,79.064001,2034.1,2588.4,4402.7,STR001,Store A - Sitabuldi,2034.1
f443ed22-29d5-437f-a0b5-8baa58a3c978,Commuter,21.139394,79.063989,2036.6,2590.9,4399.9,STR001,Store A - Sitabuldi,2036.6
f5e6e4ea-dec2-4b69-af3f-ce7b12f2c855,Commuter,21.139393,79.063989,2036.7,2591.0,4399.8,STR001,Store A - Sitabuldi,2036.7
f66e928e-5b5e-4adc-b033-86aba89f4caf,Resident,21.168709,79.105281,3346.8,2806.3,8968.2,STR002,Store B - Civil Lines,2806.3
f6adeaab-fe89-42a7-9c80-75bcbc5ad8e7,Resident,21.160005,79.072983,1329.4,1531.5,6806.8,STR001,Store A - Sitabuldi,1329.4
f746d4f3-773d-4de2-9458-60f8b4d4e0da,Commuter,21.168716,79.105304,3349.1,2808.5,8970.0,STR002,Store B - Civil Lines,2808.5
f7d96508-4af0-4ade-aafd-1a117d83e9a5,Commuter,21.159998,79.072972,1329.3,1531.9,6805.7,STR001,Store A - Sitabuldi,1329.3
f81f0cb9-e040-4d98-af3d-9ebf9804f6ae,Commuter,21.168704,79.105287,3346.9,2806.4,8968.0,STR002,Store B - Civil Lines,2806.4
f85fac2d-d046-453b-9f4c-156a061c32e4,Commuter,21.16001,79.073019,1327.8,1528.8,6808.1,STR001,Store A - Sitabuldi,1327.8
f8913a6f-a185-4179-aad8-1a893b7882fe,Commuter,21.168707,79.105329,3350.5,2809.9,8970.6,STR002,Store B - Civil Lines,2809.9
f8bbabf5-cbcd-4246-a6b8-a2f15e63b4ce,Shopper,21.160008,79.073016,1327.8,1528.8,6807.8,STR001,Store A - Sitabuldi,1327.8
f9025f60-48e5-4091-916a-46fbb50aa7d6,Commuter,21.160011,79.073017,1328.0,1529.0,6808.1,STR001,Store A - Sitabuldi,1328.0
f9fe3fda-4120-4ce5-8af1-caef66f14dde,Resident,21.139382,79.064009,2035.8,2590.0,4398.7,STR001,Store A - Sitabuldi,2035.8
fa89954a-f45c-4bd7-9f8e-6739f657c679,Shopper,21.139395,79.064019,2034.0,2588.2,4400.3,STR001,Store A - Sitabuldi,2034.0
faa0d4b4-c905-4b66-876f-9251bb00d2e8,Commuter,21.160003,79.07304,1326.0,1526.5,6807.8,STR001,Store A - Sitabuldi,1326.0
faca3a7b-5a21-447e-a8bc-53304a6b5935,Shopper,21.159987,79.072998,1326.8,1529.0,6805.1,STR001,Store A - Sitabuldi,1326.8
fb74d6b2-1322-4ba6-88d6-acb75807f5a2,Resident,21.13939,79.064035,2033.0,2587.1,4399.9,STR001,Store A - Sitabuldi,2033.0
fc284c0f-c7c0-4743-b5b1-4e414a1e27c0,Commuter,21.159999,79.072981,1328.9,1531.2,6806.1,STR001,Store A - Sitabuldi,1328.9
fd091d43-7cc8-457b-89bd-ad35349b2691,Resident,21.160016,79.072983,1330.4,1532.2,6808.0,STR001,Store A - Sitabuldi,1330.4
fda216ab-7c77-4542-9b1e-85686ff59967,Resident,21.160001,79.07301,1327.5,1528.9,6806.9,STR001,Store A - Sitabuldi,1327.5
fdf692a6-c0da-4dbe-bc60-635db596ee58,Commuter,21.160008,79.072995,1328.9,1530.6,6807.3,STR001,Store A - Sitabuldi,1328.9
fe2a0b7d-d193-415b-9a24-50d26a4972dc,Shopper,21.168671,79.105303,3345.9,2805.2,8965.7,STR002,Store B - Civil Lines,2805.2
fe8c68a2-7c8d-4660-999c-c753de2ad5cb,Shopper,21.168692,79.105332,3349.7,2809.0,8969.3,STR002,Store B - Civil Lines,2809.0
